,income,employment,edu_ski_tra,health_depri,crime,hous_serv,living_env,cluster_id
2890,0.041,0.022,6.959,-1.52,-1.051,32.416,19.606,2
2891,0.119,0.066,17.919,-0.994,-0.993,31.273,12.605,2
2892,0.05,0.038,2.38,-1.423,-0.935,17.811,33.166,2
2893,0.02,0.022,0.243,-1.827,-1.041,20.021,15.538,2
2894,0.052,0.026,0.84,-1.546,-0.486,20.024,26.646,2
2895,0.064,0.056,0.863,-0.998,-0.976,18.271,21.137,2
2896,0.077,0.048,15.908,-1.057,-0.101,23.532,35.122,2
2897,0.097,0.039,1.134,-1.149,-1.016,26.938,27.618,2
2898,0.097,0.052,10.389,-0.346,0.835,28.707,31.232,0
2899,0.094,0.069,1.64,-0.857,-0.61,32.267,23.819,2
2900,0.066,0.046,1.716,-1.009,-0.577,21.677,35.237,2
2901,0.036,0.029,0.597,-1.272,-0.774,24.862,19.887,2
2902,0.058,0.054,3.301,-1.011,0.841,31.28,32.789,2
2903,0.301,0.194,35.926,0.698,-0.092,34.04,20.864,1
2904,0.124,0.079,16.113,-0.19,0.442,38.025,22.205,0
2905,0.098,0.055,8.412,-0.66,-0.325,23.539,27.839,2
2906,0.093,0.053,5.032,-0.493,-0.109,24.328,36.896,2
2907,0.165,0.094,16.405,-0.073,0.273,33.226,24.708,0
2908,0.113,0.075,2.597,-0.94,0.097,24.833,24.255,2
2909,0.1,0.059,5.92,-1.51,-0.42,27.727,24.758,2
2910,0.05,0.042,12.221,-1.107,-0.972,25.914,18.763,2
2911,0.148,0.098,16.596,-0.711,-0.074,26.181,17.754,0
2912,0.062,0.053,3.709,-1.527,-0.518,16.851,22.537,2
2913,0.087,0.064,3.954,-1.286,-0.682,19.618,20.333,2
2914,0.042,0.049,6.911,-1.48,-0.553,24.264,19.983,2
2915,0.078,0.057,2.811,-1.109,-0.346,32.293,26.258,2
2916,0.097,0.063,5.317,-0.645,-0.435,32.003,24.492,2
2917,0.055,0.038,2.213,-1.6,-0.179,27.262,15.808,2
2918,0.121,0.092,4.126,-0.364,-0.105,23.267,35.048,0
2919,0.102,0.036,6.213,-0.847,-0.219,24.373,32.214,2
2920,0.082,0.065,5.279,-0.722,-0.416,29.005,26.547,2
2921,0.122,0.11,2.634,0.157,-0.303,24.549,28.293,0
2922,0.027,0.022,8.078,-1.142,-0.64,26.118,23.782,2
2923,0.033,0.019,0.157,-1.59,0.11,19.235,45.865,2
2924,0.049,0.032,1.915,-0.975,-0.964,26.031,29.867,2
2925,0.028,0.027,0.217,-1.106,-0.233,27.184,32.67,2
2926,0.026,0.016,3.696,-1.179,-1.076,32.673,21.199,2
2927,0.074,0.04,1.725,-0.731,-0.298,26.046,30.279,2
2928,0.056,0.035,1.389,-0.789,-1.146,31.733,17.611,2
2929,0.034,0.031,0.334,-1.036,-0.392,23.804,21.822,2
2930,0.044,0.049,1.767,-1.09,-0.077,19.515,25.114,2
2931,0.036,0.05,1.478,-1.281,-0.416,23.388,33.538,2
2932,0.125,0.061,11.913,-0.429,-0.016,21.79,21.699,2
2933,0.095,0.056,11.395,-0.451,0.263,25.882,25.306,0
2934,0.138,0.099,17.809,-0.426,0.277,26.331,16.989,0
2935,0.068,0.048,11.744,-0.869,0.846,22.472,20.765,2
2936,0.13,0.076,12.293,-0.699,-0.131,32.024,26.043,0
2937,0.103,0.063,8.14,-0.661,0.305,22.903,35.512,2
2938,0.062,0.038,11.619,-1.199,0.013,27.415,27.797,2
2939,0.05,0.043,13.874,-1.321,-0.91,22.232,16.929,2
2940,0.064,0.06,1.049,-1.005,-0.54,22.204,12.632,2
2941,0.05,0.037,1.389,-1.871,-0.208,11.668,16.682,2
2942,0.021,0.019,0.917,-1.459,-0.548,12.37,20.678,2
2943,0.081,0.059,1.885,-1.219,-0.727,25.072,16.958,2
2944,0.024,0.03,0.413,-1.266,-0.227,15.169,21.451,2
2945,0.05,0.042,0.369,-1.543,-0.384,17.859,29.345,2
2946,0.029,0.015,1.054,0.064,0.039,26.675,48.038,2
2947,0.141,0.084,20.544,0.012,1.184,28.101,38.483,0
2948,0.192,0.12,13.621,0.132,-0.221,30.212,40.269,0
2949,0.051,0.035,7.994,-0.187,-0.296,33.821,38.094,2
2950,0.123,0.102,9.464,0.138,0.339,28.307,45.328,0
2951,0.084,0.054,4.267,0.219,0.97,25.898,62.774,0
2952,0.114,0.07,3.255,0.054,0.599,25.39,37.759,0
2953,0.122,0.09,7.577,0.056,1.237,26.699,37.517,0
2954,0.184,0.126,17.378,1.178,0.703,29.784,36.365,1
2955,0.122,0.076,6.689,0.378,0.072,26.567,41.223,0
2956,0.114,0.053,7.119,0.3,0.201,25.552,47.215,0
2957,0.222,0.113,13.335,0.56,0.949,32.059,31.736,1
2958,0.15,0.084,13.812,0.079,0.349,28.119,30.744,0
2959,0.075,0.033,4.582,0.214,0.894,19.326,50.542,0
2960,0.023,0.019,0.819,-0.758,0.483,18.564,47.357,2
2961,0.12,0.07,6.041,0.458,0.176,23.454,40.636,0
2962,0.116,0.071,2.924,0.443,0.27,27.979,33.346,0
2963,0.061,0.036,4.776,-0.16,0.639,23.245,57.98,0
2964,0.171,0.09,11.989,0.529,-0.229,26.294,36.297,0
2965,0.202,0.138,4.724,0.336,0.6,29.998,52.484,0
2966,0.078,0.055,2.914,-0.365,0.234,22.521,46.931,2
2967,0.135,0.077,4.648,-0.103,0.04,28.972,32.706,0
2968,0.122,0.071,4.396,0.065,1.722,24.271,45.06,0
2969,0.138,0.096,17.339,0.287,0.776,25.188,33.028,0
2970,0.233,0.165,10.113,1.445,0.743,27.51,36.65,1
2971,0.06,0.031,4.762,-0.333,0.661,20.292,53.881,0
2972,0.041,0.029,4.572,-0.498,0.293,23.293,38.574,2
2973,0.092,0.069,6.594,-0.033,0.66,23.996,59.745,0
2974,0.192,0.111,16.855,0.621,1.753,28.323,40.318,1
2975,0.155,0.118,8.649,0.644,0.471,25.92,35.085,0
2976,0.157,0.093,5.048,0.081,0.671,28.191,39.594,0
2977,0.271,0.213,16.471,0.758,-0.131,37.928,51.469,1
2978,0.282,0.166,21.069,0.491,0.73,31.557,38.611,1
2979,0.24,0.151,21.117,0.176,-0.004,39.237,36.831,1
2980,0.238,0.13,14.578,0.576,2.063,35.586,38.39,1
2981,0.276,0.165,23.276,0.492,0.705,30.581,34.962,1
2982,0.267,0.149,16.631,0.772,1.16,34.589,37.843,1
2983,0.122,0.066,12.772,0.051,1.684,28.747,54.378,0
2984,0.221,0.127,17.496,0.544,1.258,34.164,43.131,1
2985,0.278,0.159,20.334,0.234,1.113,33.452,49.463,1
2986,0.08,0.059,7.604,0.209,1.59,22.924,50.927,0
2987,0.066,0.037,14.245,0.507,1.415,21.474,48.03,0
2988,0.168,0.102,15.744,0.595,2.01,27.563,45.176,0
2989,0.17,0.116,7.662,0.722,0.098,28.025,59.298,0
2990,0.236,0.164,11.925,0.939,0.869,29.864,34.848,1
2991,0.135,0.076,9.855,0.323,0.342,25.382,57.935,0
2992,0.231,0.132,26.114,0.853,0.47,33.873,59.898,1
2993,0.248,0.129,22.254,0.243,1.348,30.388,42.088,1
2994,0.136,0.097,21.911,0.367,2.099,32.816,80.291,0
2995,0.147,0.084,8.429,-0.129,0.681,27.33,39.605,0
2996,0.246,0.164,16.789,0.722,0.691,39.093,31.829,1
2997,0.059,0.048,4.238,-0.5,0.168,22.666,44.133,2
2998,0.279,0.195,19.628,1.066,0.551,32.076,27.763,1
2999,0.228,0.151,14.712,1.058,1.191,28.67,34.282,1
3000,0.136,0.081,4.01,0.073,0.53,22.916,40.179,0
3001,0.179,0.107,16.649,0.341,0.864,27.467,40.735,0
3002,0.188,0.137,11.478,0.386,1.07,30.051,45.666,0
3003,0.309,0.189,24.183,0.897,0.43,39.151,31.16,1
3004,0.087,0.052,4.139,-0.237,0.339,25.615,45.143,0
3005,0.099,0.066,0.991,-0.237,0.264,24.914,41.933,0
3006,0.217,0.133,13.562,0.169,0.452,26.253,45.247,0
3007,0.116,0.088,8.587,-0.443,1.591,25.314,43.69,0
3008,0.292,0.204,24.508,0.796,0.547,31.436,34.265,1
3009,0.132,0.08,6.752,-0.049,0.064,27.399,31.191,0
3010,0.121,0.069,5.566,0.095,0.227,25.921,44.504,0
3011,0.061,0.037,1.176,-0.645,0.185,19.694,41.014,2
3012,0.167,0.121,14.512,0.521,0.953,31.855,40.594,0
3013,0.107,0.075,4.585,-0.418,0.362,26.789,45.089,0
3014,0.182,0.12,8.786,0.214,0.776,29.556,50.088,0
3015,0.209,0.145,9.996,0.403,0.646,28.447,33.404,0
3016,0.113,0.089,3.72,-0.025,0.258,27.11,40.144,0
3017,0.096,0.069,4.338,-0.444,0.686,23.429,53.99,0
3018,0.078,0.056,9.219,-0.561,0.515,28.112,40.536,0
3019,0.231,0.153,19.057,0.382,0.09,32.162,27.361,1
3020,0.297,0.18,32.573,1.341,-0.099,30.361,28.225,1
3021,0.177,0.108,10.836,0.589,1.366,30.507,45.855,0
3022,0.225,0.113,17.799,-0.098,0.598,33.175,48.514,1
3023,0.114,0.073,6.031,0.514,0.638,27.992,61.729,0
3024,0.17,0.079,11.709,-0.086,0.338,29.823,41.811,0
3025,0.254,0.14,16.983,1.196,0.536,31.182,31.564,1
3026,0.246,0.145,14.164,0.175,0.36,34.189,41.532,1
3027,0.196,0.103,6.689,0.582,1.434,25.303,37.496,0
3028,0.086,0.055,3.043,-0.087,1.289,25.304,43.804,0
3029,0.096,0.057,6.706,0.703,0.949,24.003,65.015,0
3030,0.2,0.144,14.919,0.894,0.331,30.081,36.001,1
3031,0.144,0.076,5.265,0.041,0.712,26.436,50.5,0
3032,0.159,0.082,11.998,-0.324,1.385,29.009,43.453,0
3033,0.055,0.036,7.175,-0.118,0.514,24.909,59.577,0
3034,0.187,0.117,15.818,0.449,0.492,28.441,35.928,0
3035,0.131,0.101,3.85,0.071,0.893,31.413,49.58,0
3036,0.118,0.068,6.463,-0.236,0.477,30.832,80.723,0
3037,0.217,0.117,9.048,0.397,0.433,31.787,37.592,0
3038,0.177,0.114,5.416,0.151,0.531,26.699,50.789,0
3039,0.108,0.062,7.935,-0.334,0.094,24.217,47.358,0
3040,0.215,0.149,12.415,0.424,0.562,33.459,42.166,1
3041,0.144,0.089,8.18,0.333,0.361,34.149,60.094,0
3042,0.099,0.06,5.085,-0.001,-0.075,27.186,46.01,0
3043,0.254,0.153,25.979,0.663,-0.232,31.509,37.054,1
3044,0.207,0.142,12.132,0.303,0.053,32.188,39.512,0
3045,0.121,0.074,12.344,0.034,0.534,27.281,53.33,0
3046,0.103,0.067,6.368,-0.337,0.863,30.162,56.7,0
3047,0.121,0.076,8.092,-0.036,0.412,25.904,44.365,0
3048,0.097,0.079,4.763,-0.03,0.29,35.336,41.97,0
3049,0.118,0.075,7.621,-0.098,0.635,26.79,52.401,0
3050,0.146,0.082,4.04,0.031,0.763,27.531,41.865,0
3051,0.09,0.07,6.324,0.171,0.559,29.452,56.054,0
3052,0.149,0.1,13.05,0.421,0.476,38.753,80.32,0
3053,0.251,0.154,18.234,0.593,0.039,29.036,30.238,1
3054,0.144,0.078,12.202,0.95,-0.602,32.306,46.378,0
3055,0.104,0.071,2.154,-0.262,0.614,23.084,50.836,0
3056,0.188,0.099,11.318,0.107,0.355,33.833,60.708,0
3057,0.232,0.134,18.2,0.113,0.417,30.629,32.391,1
3058,0.192,0.123,12.255,0.378,0.401,31.294,37.751,0
3059,0.124,0.084,8.977,0.065,0.847,30.498,57.863,0
3060,0.224,0.136,22.721,0.551,0.58,36.209,35.137,1
3061,0.121,0.068,16.977,-0.053,0.339,27.532,63.813,0
3062,0.104,0.064,5.195,-0.526,0.452,23.835,45.696,0
3063,0.07,0.054,4.01,-0.692,1.011,24.753,54.545,0
3064,0.219,0.148,17.057,0.798,0.176,30.036,31.998,1
3065,0.147,0.092,2.541,0.302,0.765,26.603,45.087,0
3066,0.122,0.086,7.321,0.055,0.408,23.633,34.957,0
3067,0.174,0.119,14.544,0.793,0.506,25.397,55.731,0
3068,0.111,0.071,6.141,-0.171,0.087,30.871,70.689,0
3069,0.212,0.106,14.77,0.221,0.668,32.26,37.386,0
3070,0.039,0.026,1.382,-0.678,0.149,21.967,48.228,2
3071,0.079,0.049,13.634,-0.503,-0.098,25.416,32.686,2
3072,0.13,0.061,11.863,-0.114,-0.307,26.408,31.762,0
3073,0.142,0.096,8.983,-0.13,0.353,30.356,49.227,0
3074,0.121,0.065,17.464,-0.237,-0.14,25.029,37.985,0
3075,0.213,0.142,18.261,-0.051,0.16,29.922,33.832,1
3076,0.078,0.054,2.693,-0.032,0.929,25.148,40.21,0
3077,0.109,0.069,10.597,-0.001,0.585,29.47,60.352,0
3078,0.179,0.108,12.947,0.166,0.109,29.651,35.617,0
3079,0.149,0.097,8.439,-0.512,0.203,25.997,37.937,0
3080,0.123,0.077,5.04,-0.206,0.017,25.981,45.37,0
3081,0.094,0.065,3.236,-0.57,-0.756,31.109,40.805,2
3082,0.186,0.104,10.254,0.252,0.414,33.09,34.894,0
3083,0.254,0.139,19.234,0.561,0.201,33.735,28.704,1
3084,0.067,0.045,3.189,-0.758,-0.093,24.473,48.813,2
3085,0.075,0.038,4.441,-0.282,0.427,24.496,45.936,0
3086,0.202,0.139,13.331,0.446,0.102,28.313,30.821,1
3087,0.096,0.072,4.067,-0.513,0.865,24.069,46.832,0
3088,0.109,0.075,1.894,0.482,-0.028,22.563,40.544,0
3089,0.094,0.049,1.675,-0.451,0.386,18.983,40.375,2
3090,0.037,0.03,4.354,-0.422,-0.402,16.502,34.042,2
3091,0.236,0.152,18.918,0.699,0.756,33.851,35.864,1
3092,0.192,0.095,21.92,-0.223,0.025,38.301,52.324,0
3093,0.128,0.068,4.184,0.362,0.276,25.105,33.899,0
3094,0.193,0.108,25.952,0.259,0.093,29.343,32.09,1
3095,0.097,0.057,2.114,-0.376,0.608,23.878,33.317,0
3096,0.152,0.092,8.592,0.07,0.914,30.347,58.053,0
3097,0.155,0.096,4.525,-0.472,0.51,28.116,42.624,0
3098,0.125,0.069,6.528,-0.678,0.206,27.934,40.347,0
3099,0.065,0.058,0.929,-0.365,0.323,25.556,43.796,2
3100,0.258,0.175,24.72,0.693,0.871,33.377,38.347,1
3101,0.127,0.1,5.496,0.081,0.743,28.254,41.466,0
3102,0.072,0.043,0.782,-0.52,0.641,22.939,32.558,2
3103,0.138,0.086,11.585,0.3,0.462,26.369,55.164,0
3104,0.233,0.131,19.054,0.353,0.071,32.923,31.774,1
3105,0.074,0.051,4.271,-0.436,0.668,21.268,46.141,0
3106,0.261,0.145,22.537,0.346,0.419,30.829,29.43,1
3107,0.243,0.169,26.79,0.564,0.335,32.558,31.339,1
3108,0.239,0.107,13.955,0.148,1.703,31.652,42.707,1
3109,0.138,0.08,8.952,0.123,0.699,27.495,59.133,0
3110,0.092,0.066,5.123,-0.103,0.768,24.2,62.665,0
3111,0.251,0.128,27.617,0.067,0.008,31.923,29.187,1
3112,0.145,0.103,6.834,0.104,0.518,26.629,32.811,0
3113,0.254,0.156,10.01,0.639,1.081,30.392,40.56,1
3114,0.164,0.121,11.864,0.04,0.537,32.028,37.474,0
3115,0.187,0.126,10.447,0.413,0.227,31.821,41.849,0
3116,0.252,0.153,20.192,0.362,0.443,29.901,31.352,1
3117,0.177,0.102,8.505,0.712,0.622,25.949,37.378,0
3118,0.109,0.069,3.007,-0.346,0.725,26.932,47.821,0
3119,0.26,0.141,15.285,0.48,0.596,30.856,46.569,1
3120,0.239,0.169,15.781,0.531,1.281,31.774,38.143,1
3121,0.266,0.208,29.435,0.708,0.578,39.647,31.309,1
3122,0.232,0.137,21.988,0.503,0.899,37.819,24.453,1
3123,0.221,0.148,32.785,0.326,0.232,40.417,30.76,1
3124,0.284,0.208,34.555,0.809,0.902,51.005,23.698,1
3125,0.16,0.114,23.628,0.193,1.16,37.918,32.714,1
3126,0.232,0.145,26.41,0.281,0.518,39.506,28.817,1
3127,0.131,0.077,11.175,-0.147,0.002,33.314,37.469,0
3128,0.23,0.166,38.089,0.801,1.16,34.737,38.984,1
3129,0.29,0.195,39.267,0.415,0.605,39.125,29.792,1
3130,0.138,0.096,5.266,-0.178,-0.045,26.736,28.427,0
3131,0.084,0.058,2.639,-0.624,0.41,27.841,26.52,2
3132,0.043,0.028,1.215,-0.827,0.654,26.207,39.591,2
3133,0.163,0.123,11.883,-0.255,0.901,31.507,44.659,0
3134,0.04,0.027,1.517,-0.948,0.138,21.002,41.139,2
3135,0.183,0.092,7.187,0.119,0.118,34.054,38.423,0
3136,0.126,0.076,14.765,0.131,0.504,31.188,25.141,0
3137,0.241,0.143,32.876,0.478,0.505,37.057,31.802,1
3138,0.086,0.059,7.45,-0.694,-0.412,32.301,33.12,2
3139,0.233,0.144,22.324,0.35,0.927,38.408,38.373,1
3140,0.145,0.097,10.111,0.168,0.269,44.414,32.525,0
3141,0.105,0.073,9.306,-0.229,0.692,34.581,46.387,0
3142,0.131,0.1,9.463,-0.033,0.555,30.952,39.251,0
3143,0.13,0.077,8.896,0.019,0.688,31.156,42.707,0
3144,0.121,0.072,6.198,0.019,0.885,32.642,28.253,0
3145,0.15,0.097,14.154,0.086,0.635,35.091,39.472,0
3146,0.104,0.052,14.841,-0.073,1.009,38.984,50.863,0
3147,0.13,0.106,10.354,0.102,0.231,34.512,29.764,0
3148,0.131,0.079,12.363,-0.16,0.117,25.837,46.628,0
3149,0.111,0.067,6.254,-0.074,-0.217,22.699,35.344,0
3150,0.122,0.083,12.592,-0.526,-0.369,29.38,35.312,0
3151,0.153,0.106,10.197,0.339,0.184,28.808,42.053,0
3152,0.173,0.135,11.826,0.171,0.532,44.426,40.331,0
3153,0.128,0.097,12.77,-0.055,0.045,30.176,40.44,0
3154,0.091,0.064,8.298,-0.526,0.514,32.602,29.96,0
3155,0.148,0.103,13.172,-0.394,-0.368,26.347,45.932,0
3156,0.061,0.046,4.358,-0.595,-0.577,21.52,31.379,2
3157,0.091,0.061,4.695,-0.227,0.077,26.055,46.946,0
3158,0.092,0.057,4.485,-0.373,-0.11,23.896,42.478,2
3159,0.091,0.069,6.182,0.052,0.182,22.83,48.588,0
3160,0.24,0.162,18.294,0.273,0.056,36.198,25.833,1
3161,0.156,0.114,12.215,-0.198,-0.081,30.527,27.005,0
3162,0.127,0.092,9.561,0.301,0.246,29.494,46.315,0
3163,0.078,0.067,4.317,-0.398,-0.051,23.032,25.535,2
3164,0.1,0.07,10.997,-0.468,-0.285,24.236,41.118,0
3165,0.186,0.124,16.531,0.166,0.555,36.097,27.402,1
3166,0.221,0.156,32.172,0.258,0.417,37.806,43.09,1
3167,0.198,0.122,28.481,-0.135,0.479,37.53,33.557,1
3168,0.24,0.165,30.309,0.465,0.51,35.093,30.341,1
3169,0.241,0.132,28.436,0.205,0.183,37.984,39.317,1
3170,0.205,0.132,21.849,0.149,0.807,37.803,32.538,1
3171,0.196,0.14,18.206,0.294,0.752,45.114,24.835,1
3172,0.22,0.136,29.244,0.363,0.729,44.132,40.253,1
3173,0.244,0.137,11.433,0.018,0.002,37.883,21.829,1
3174,0.267,0.15,19.586,0.258,0.245,42.533,26.482,1
3175,0.302,0.156,14.465,0.415,0.729,41.28,42.659,1
3176,0.099,0.053,5.033,-0.177,-0.047,33.122,48.066,0
3177,0.226,0.117,12.619,0.034,0.762,38.851,31.354,1
3178,0.185,0.104,7.884,0.485,-0.482,38.481,19.37,0
3179,0.195,0.104,12.129,0.305,0.256,38.225,48.589,0
3180,0.191,0.1,24.146,0.159,0.393,39.399,24.938,1
3181,0.317,0.156,25.96,0.342,0.545,37.952,26.846,1
3182,0.22,0.152,22.877,0.203,1.166,39.073,27.873,1
3183,0.059,0.038,3.999,-0.682,0.353,23.475,41.865,2
3184,0.106,0.058,7.457,-0.573,0.301,30.517,41.429,0
3185,0.174,0.134,11.748,0.393,0.85,38.204,28.871,0
3186,0.138,0.09,9.031,0.167,0.077,36.301,27.904,0
3187,0.236,0.124,17.851,0.322,0.063,44.544,18.645,1
3188,0.142,0.079,6.453,-0.122,0.595,29.56,35.295,0
3189,0.093,0.073,3.152,-0.682,-0.246,32.497,26.687,2
3190,0.096,0.072,4.104,-0.655,0.041,27.822,37.066,0
3191,0.109,0.078,4.809,-0.145,0.228,31.281,39.183,0
3192,0.192,0.119,17.17,0.282,0.553,33.514,25.111,1
3193,0.174,0.121,17.791,0.421,0.02,34.261,23.044,1
3194,0.206,0.124,22.675,0.028,0.23,36.372,31.704,1
3195,0.24,0.181,28.076,0.621,-0.034,50.038,20.286,1
3196,0.214,0.176,24.902,0.335,0.423,38.893,27.515,1
3197,0.143,0.1,11.104,-0.135,0.257,30.536,39.126,0
3198,0.165,0.112,15.26,0.111,0.141,47.167,25.154,0
3199,0.065,0.052,6.024,-0.784,-0.306,29.748,29.345,2
3200,0.048,0.037,8.043,-0.885,-0.198,25.085,25.721,2
3201,0.107,0.078,2.481,-0.269,0.091,30.61,44.706,0
3202,0.103,0.053,9.458,-0.505,0.06,36.033,35.68,0
3203,0.12,0.075,3.854,-0.198,0.16,27.419,30.531,0
3204,0.228,0.145,15.999,0.41,-0.329,39.438,21.689,1
3205,0.129,0.096,4.551,-0.226,0.597,27.502,34.885,0
3206,0.135,0.092,4.916,0.197,0.376,32.958,33.957,0
3207,0.173,0.093,10.551,0.345,0.637,30.336,38.335,0
3208,0.093,0.06,2.176,-0.097,0.076,26.206,43.559,0
3209,0.182,0.123,21.196,0.349,-0.164,34.088,24.842,1
3210,0.082,0.07,4.214,-0.052,0.559,29.764,32.806,0
3211,0.134,0.081,20.704,0.126,0.425,34.149,31.197,0
3212,0.052,0.036,0.816,-0.867,0.02,25.421,45.985,2
3213,0.111,0.073,13.405,-0.313,0.212,29.383,39.464,0
3214,0.084,0.045,10.217,-0.8,0.416,26.043,32.009,2
3215,0.214,0.134,14.403,0.528,0.464,33.355,25.218,1
3216,0.072,0.063,1.403,-0.654,-0.032,21.786,38.545,2
3217,0.206,0.111,12.704,0.426,0.532,39.0,36.885,0
3218,0.272,0.195,16.175,1.515,0.728,39.27,34.015,1
3219,0.285,0.222,24.727,1.055,0.633,36.631,25.03,1
3220,0.111,0.065,7.994,0.144,0.73,28.915,38.54,0
3221,0.152,0.107,15.041,0.143,0.689,33.643,45.457,0
3222,0.179,0.115,13.691,0.312,0.01,36.015,48.528,0
3223,0.12,0.061,15.734,-0.128,1.053,41.651,61.194,0
3224,0.122,0.065,12.425,0.884,0.357,60.537,36.754,0
3225,0.222,0.13,9.544,0.135,0.322,50.14,25.222,1
3226,0.185,0.132,10.925,0.312,1.03,35.178,46.557,0
3227,0.25,0.155,17.636,0.426,0.209,38.462,24.924,1
3228,0.131,0.063,9.544,0.002,0.786,46.726,40.889,0
3229,0.209,0.103,14.254,0.196,0.87,46.779,27.465,1
3230,0.252,0.138,14.031,0.506,1.718,38.944,37.662,1
3231,0.203,0.117,18.737,0.03,1.216,42.367,49.793,1
3232,0.271,0.171,14.988,0.849,0.988,44.294,39.291,1
3233,0.126,0.087,7.122,-0.319,0.048,28.032,39.216,0
3234,0.149,0.104,8.931,-0.128,0.335,29.313,41.216,0
3235,0.247,0.115,21.888,0.129,0.823,35.443,27.144,1
3236,0.185,0.135,9.735,0.203,0.822,35.417,31.264,0
3237,0.094,0.077,5.946,-0.501,0.278,25.19,43.571,0
3238,0.099,0.077,8.77,-0.213,0.112,29.412,33.712,0
3239,0.24,0.14,23.626,0.169,0.976,40.942,24.651,1
3240,0.102,0.071,4.904,-0.295,0.168,24.904,42.654,0
3241,0.168,0.085,10.522,0.63,0.575,29.269,46.607,0
3242,0.111,0.055,5.466,-0.156,0.284,24.353,44.322,0
3243,0.133,0.09,8.77,-0.046,0.783,36.99,59.903,0
3244,0.226,0.202,14.951,0.784,1.239,43.606,60.311,1
3245,0.191,0.125,22.921,0.007,0.739,35.708,38.391,1
3246,0.237,0.143,14.568,0.635,0.67,37.532,34.125,1
3247,0.183,0.164,13.3,0.459,0.502,31.21,41.369,1
3248,0.14,0.098,11.379,0.322,-0.326,30.02,48.818,0
3249,0.191,0.152,13.034,0.497,0.536,34.031,51.597,1
3250,0.205,0.145,17.124,0.38,1.235,37.811,45.637,1
3251,0.193,0.121,18.871,0.477,0.822,36.18,62.745,1
3252,0.2,0.113,8.953,0.612,0.26,27.41,45.203,0
3253,0.084,0.066,7.391,-0.42,0.218,29.258,38.962,0
3254,0.164,0.113,7.289,0.131,0.344,40.592,31.78,0
3255,0.111,0.079,10.653,-0.137,0.493,28.113,31.654,0
3256,0.229,0.14,18.074,-0.122,0.562,47.683,30.666,1
3257,0.183,0.128,9.293,0.401,0.421,33.518,23.091,0
3258,0.17,0.101,12.74,0.557,0.594,41.215,19.098,0
3259,0.131,0.09,23.95,-0.054,0.319,29.248,46.505,0
3260,0.176,0.122,13.292,0.29,0.604,36.002,34.063,0
3261,0.246,0.149,19.59,0.364,0.707,33.857,24.944,1
3262,0.276,0.161,17.002,0.38,0.021,33.957,26.591,1
3263,0.238,0.162,32.031,0.221,-0.209,35.316,24.154,1
3264,0.216,0.125,22.219,0.243,1.237,37.349,33.187,1
3265,0.156,0.105,8.327,0.035,0.817,35.594,36.712,0
3266,0.095,0.059,3.61,-0.496,0.546,35.745,44.74,0
3267,0.104,0.071,2.346,-0.107,0.313,28.76,57.059,0
3268,0.104,0.071,9.689,0.275,-0.337,30.912,40.822,0
3269,0.143,0.084,9.412,-0.285,0.121,31.794,43.505,0
3270,0.136,0.089,5.724,-0.264,-0.12,29.443,37.657,0
3271,0.119,0.061,9.592,-0.095,-0.297,28.747,32.335,0
3272,0.215,0.145,22.575,-0.135,1.007,37.919,36.502,1
3273,0.334,0.215,26.294,0.647,0.283,39.998,17.89,1
3274,0.156,0.094,19.243,-0.09,0.727,34.99,31.929,0
3275,0.207,0.127,34.866,0.523,-0.331,44.931,24.584,1
3276,0.215,0.153,22.799,0.304,0.431,41.498,27.25,1
3277,0.228,0.142,28.389,0.596,0.289,37.977,46.321,1
3278,0.214,0.123,22.285,0.006,0.691,41.168,21.929,1
3279,0.131,0.074,13.349,-0.12,0.432,29.129,41.508,0
3280,0.13,0.093,8.327,-0.207,0.054,39.1,34.473,0
3281,0.045,0.03,1.01,-0.656,-0.317,17.347,42.469,2
3282,0.047,0.035,0.743,-1.309,-0.842,16.116,31.034,2
3283,0.226,0.121,17.35,0.387,-0.071,24.535,27.287,1
3284,0.034,0.026,1.704,-0.991,-0.316,15.518,27.93,2
3285,0.128,0.06,5.783,-0.131,-0.016,18.386,38.683,0
3286,0.038,0.033,2.037,-0.82,0.113,15.374,33.216,2
3287,0.086,0.051,3.425,-0.732,-0.722,18.275,27.156,2
3288,0.061,0.043,3.35,-0.742,-0.49,20.091,26.303,2
3289,0.04,0.033,5.839,-1.241,-0.047,17.918,18.006,2
3290,0.052,0.034,3.214,-0.883,-1.146,23.124,22.901,2
3291,0.065,0.043,3.494,-1.193,-0.349,16.115,19.418,2
3292,0.105,0.07,17.569,-0.028,0.235,22.134,36.476,0
3293,0.068,0.031,1.872,-0.661,0.359,24.436,55.804,2
3294,0.105,0.063,8.799,-0.404,0.222,29.12,33.272,0
3295,0.069,0.044,3.322,-0.21,-0.443,18.67,46.526,2
3296,0.082,0.044,3.307,-0.19,0.086,20.415,40.532,2
3297,0.079,0.055,4.194,-0.333,0.176,18.481,33.881,2
3298,0.173,0.119,16.915,0.172,0.625,29.059,29.217,0
3299,0.245,0.161,31.999,0.495,-0.01,30.606,16.524,1
3300,0.219,0.137,28.541,0.267,0.466,26.596,32.565,1
3301,0.12,0.066,15.487,-0.205,0.331,28.623,34.275,0
3302,0.183,0.121,21.03,0.279,0.094,24.709,23.496,1
3303,0.242,0.149,28.74,0.253,-0.122,33.833,16.209,1
